"Id","Rep","TempLevel","Stress","best_model_name","best_aicc","term","estimate","std.error","statistic","p.value"
"D11","2",15,"pH_Sal","fits_buchanan_without_lag",-77.1493150735925,"log10_n0",-1.26888378936604,0.00950186262202398,-133.540531982114,8.75721961020956e-22
"D11","2",15,"pH_Sal","fits_buchanan_without_lag",-77.1493150735925,"mumax",0.000591207530802874,2.83367997503749e-05,20.8635956075122,2.22666178978236e-11
"D11","3",15,"pH_Sal","fits_gompertz",-97.7451020602468,"log10_nmax",-1.45632799444478,0.0354252306535063,-41.1099086040993,2.77920703661962e-14
"D11","3",15,"pH_Sal","fits_gompertz",-97.7451020602468,"log10_n0",-0.827275588762918,0.00514003844652389,-160.947354260043,2.22368240697444e-21
"D11","3",15,"pH_Sal","fits_gompertz",-97.7451020602468,"mumax",0.000691336311734267,1.88452612765913e-05,36.6848886617991,1.07912676152407e-13
"D11","3",15,"pH_Sal","fits_gompertz",-97.7451020602468,"lag",1685.59910888377,32.8933711169492,51.2443404748873,2.00270272665646e-15
"D11","1",20,"pH","fits_baranyi_without_lag",-68.5865604937493,"log10_nmax",-0.454196357381733,0.0140310681767998,-32.3707612035369,8.1805299095007e-14
"D11","1",20,"pH","fits_baranyi_without_lag",-68.5865604937493,"log10_n0",-1.24044456109949,0.0148232364431641,-83.6824377628776,3.78550396462729e-19
"D11","1",20,"pH","fits_baranyi_without_lag",-68.5865604937493,"mumax",0.00203934919689322,9.58006823331253e-05,21.2874182858305,1.72635000547774e-11
"D11","2",20,"pH","fits_baranyi_without_lag",-70.2349042252776,"log10_nmax",-0.454117049344547,0.0137892732170918,-32.9326311978263,6.55719818831959e-14
"D11","2",20,"pH","fits_baranyi_without_lag",-70.2349042252776,"log10_n0",-1.23206271772462,0.0139951623293414,-88.0349001127017,1.96032183430086e-19
"D11","2",20,"pH","fits_baranyi_without_lag",-70.2349042252776,"mumax",0.00197116124090292,8.98973080302483e-05,21.926810536303,1.18651642728467e-11
"D11","3",20,"pH","fits_baranyi_without_lag",-68.2278884978241,"log10_nmax",-0.45495703682287,0.0144259140651659,-31.537484194603,1.14364025136565e-13
"D11","3",20,"pH","fits_baranyi_without_lag",-68.2278884978241,"log10_n0",-1.2429468504186,0.0149303962280938,-83.2494216114511,4.049142526763e-19
"D11","3",20,"pH","fits_baranyi_without_lag",-68.2278884978241,"mumax",0.00200977213455004,9.56306399562751e-05,21.0159854150193,2.03081769387574e-11
"D11","1",20,"pH_Sal","fits_baranyi_without_lag",-93.944667117737,"log10_nmax",-0.832286629839285,0.00866044170221415,-96.1020994606431,6.28091804225144e-20
"D11","1",20,"pH_Sal","fits_baranyi_without_lag",-93.944667117737,"log10_n0",-1.29795251510209,0.00676601865049896,-191.834013789834,7.91212219210929e-24
