"","SampleID","Com_Id","Media","Temp","Evo_status","Stress","Diversity","Id","Abundance"
"946","M2.38.C20","Com20","M2",38,"Non_evo","pHTemp","Eight","D11",0.000383818223689261
"947","M2.38.C20","Com20","M2",38,"Non_evo","pHTemp","Eight","D17",0
"948","M2.38.C20","Com20","M2",38,"Non_evo","pHTemp","Eight","D14",0.00130498196054349
"949","M2.38.C21","Com21","M2",38,"Non_evo","pHTemp","Eight","I22",0.00167668435668466
"950","M2.38.C21","Com21","M2",38,"Non_evo","pHTemp","Eight","I8",0.00414679970358616
"951","M2.38.C21","Com21","M2",38,"Non_evo","pHTemp","Eight","I11",0.00236532257460871
"952","M2.38.C21","Com21","M2",38,"Non_evo","pHTemp","Eight","I20",0.965785159846404
"953","M2.38.C21","Com21","M2",38,"Non_evo","pHTemp","Eight","I9",0.0140572018832758
"954","M2.38.C21","Com21","M2",38,"Non_evo","pHTemp","Eight","I18",8.98223762509637e-05
"955","M2.38.C21","Com21","M2",38,"Non_evo","pHTemp","Eight","I2",0.0037875101985823
"956","M2.38.C21","Com21","M2",38,"Non_evo","pHTemp","Eight","I23",0.000583845445631264
"957","M2.38.C21","Com21","M2",38,"Non_evo","pHTemp","Eight","D17",0
"958","M2.38.C21","Com21","M2",38,"Non_evo","pHTemp","Eight","I15",0.00741034604070451
"959","M2.38.C21","Com21","M2",38,"Non_evo","pHTemp","Eight","D11",0
"960","M2.38.C21","Com21","M2",38,"Non_evo","pHTemp","Eight","D14",9.73075742718774e-05
"961","M2.38.C22","Com22","M2",38,"Non_evo","pHTemp","Eight","I8",0.00442404559915164
"962","M2.38.C22","Com22","M2",38,"Non_evo","pHTemp","Eight","I20",0.96207250795334
"963","M2.38.C22","Com22","M2",38,"Non_evo","pHTemp","Eight","I22",0
"964","M2.38.C22","Com22","M2",38,"Non_evo","pHTemp","Eight","I15",0.00634610286320255
"965","M2.38.C22","Com22","M2",38,"Non_evo","pHTemp","Eight","D11",0.00415064952279958
"966","M2.38.C22","Com22","M2",38,"Non_evo","pHTemp","Eight","I11",0.00308191940615058
"967","M2.38.C22","Com22","M2",38,"Non_evo","pHTemp","Eight","I18",4.14236479321315e-05
"968","M2.38.C22","Com22","M2",38,"Non_evo","pHTemp","Eight","I2",0.00555905355249205
"969","M2.38.C22","Com22","M2",38,"Non_evo","pHTemp","Eight","I23",0.000629639448568399
"970","M2.38.C22","Com22","M2",38,"Non_evo","pHTemp","Eight","I9",0.0135786717921527
"971","M2.38.C22","Com22","M2",38,"Non_evo","pHTemp","Eight","D17",0
"972","M2.38.C22","Com22","M2",38,"Non_evo","pHTemp","Eight","D14",0.000115986214209968
"973","M2.38.C3","Com3","M2",38,NA,"pHTemp","Two","I11",0.519473180408031
"974","M2.38.C3","Com3","M2",38,NA,"pHTemp","Two","I22",0.0441591991604101
"975","M2.38.C3","Com3","M2",38,NA,"pHTemp","Two","D11",0.0302160098721009
"976","M2.38.C3","Com3","M2",38,NA,"pHTemp","Two","I18",0.017737489764615
"977","M2.38.C3","Com3","M2",38,NA,"pHTemp","Two","I20",0.001107151506764
"978","M2.38.C3","Com3","M2",38,NA,"pHTemp","Two","D17",0.00246802523382809
"979","M2.38.C3","Com3","M2",38,NA,"pHTemp","Two","I23",0.000553575753382002
"980","M2.38.C3","Com3","M2",38,NA,"pHTemp","Two","I15",0.0281746992815048
"981","M2.38.C3","Com3","M2",38,NA,"pHTemp","Two","I2",0
"982","M2.38.C3","Com3","M2",38,NA,"pHTemp","Two","D14",0.00209897473157342
"983","M2.38.C3","Com3","M2",38,NA,"pHTemp","Two","I8",0.299426818438686
"984","M2.38.C3","Com3","M2",38,NA,"pHTemp","Two","I9",0.0545848758491045
"985","M2.38.C4","Com4","M2",38,NA,"pHTemp","Two","I18",0.0729475363923535
"986","M2.38.C4","Com4","M2",38,NA,"pHTemp","Two","D11",0.00661901195167226
"987","M2.38.C4","Com4","M2",38,NA,"pHTemp","Two","I15",0.0182694499625493
"988","M2.38.C4","Com4","M2",38,NA,"pHTemp","Two","I20",0.0562412479239261
"989","M2.38.C4","Com4","M2",38,NA,"pHTemp","Two","I9",0.00352525482788941
"990","M2.38.C4","Com4","M2",38,NA,"pHTemp","Two","I2",0.828426743087895
"991","M2.38.C4","Com4","M2",38,NA,"pHTemp","Two","D17",0
"992","M2.38.C4","Com4","M2",38,NA,"pHTemp","Two","I8",0.00045592210245221
"993","M2.38.C4","Com4","M2",38,NA,"pHTemp","Two","I22",0.00814960758133325
"994","M2.38.C4","Com4","M2",38,NA,"pHTemp","Two","D14",0.000887419806558765
"995","M2.38.C4","Com4","M2",38,NA,"pHTemp","Two","I11",0.000113980525613052
"996","M2.38.C4","Com4","M2",38,NA,"pHTemp","Two","I23",0.00436382583775686
"997","M2.38.C5","Com5","M2",38,NA,"pHTemp","Two","I20",0.907997021831894
"998","M2.38.C5","Com5","M2",38,NA,"pHTemp","Two","I15",0.000304221473232513
"999","M2.38.C5","Com5","M2",38,NA,"pHTemp","Two","I22",0.00593231872803401
"1000","M2.38.C5","Com5","M2",38,NA,"pHTemp","Two","D17",0
"1001","M2.38.C5","Com5","M2",38,NA,"pHTemp","Two","I2",0.0108639089256979
"1002","M2.38.C5","Com5","M2",38,NA,"pHTemp","Two","I9",0.0152110736616257
"1003","M2.38.C5","Com5","M2",38,NA,"pHTemp","Two","D11",0.0509811142511749
"1004","M2.38.C5","Com5","M2",38,NA,"pHTemp","Two","D14",0
"1005","M2.38.C5","Com5","M2",38,NA,"pHTemp","Two","I23",0.00311426718651178
"1006","M2.38.C5","Com5","M2",38,NA,"pHTemp","Two","I18",0.00538792240751267
"1007","M2.38.C5","Com5","M2",38,NA,"pHTemp","Two","I8",0
"1008","M2.38.C5","Com5","M2",38,NA,"pHTemp","Two","I11",0.000208151534316983
"1009","M2.38.C6","Com6","M2",38,NA,"pHTemp","Two","I15",0.000708352658430662
"1010","M2.38.C6","Com6","M2",38,NA,"pHTemp","Two","I20",0.0481595480035418
"1011","M2.38.C6","Com6","M2",38,NA,"pHTemp","Two","D17",0.000387907408188219
"1012","M2.38.C6","Com6","M2",38,NA,"pHTemp","Two","I2",0.0114432685415525
"1013","M2.38.C6","Com6","M2",38,NA,"pHTemp","Two","D11",0.571547834886368
"1014","M2.38.C6","Com6","M2",38,NA,"pHTemp","Two","D14",0
"1015","M2.38.C6","Com6","M2",38,NA,"pHTemp","Two","I23",0.00107096175738921
"1016","M2.38.C6","Com6","M2",38,NA,"pHTemp","Two","I22",0.348163764388413
"1017","M2.38.C6","Com6","M2",38,NA,"pHTemp","Two","I9",0.00150946578403677
"1018","M2.38.C6","Com6","M2",38,NA,"pHTemp","Two","I8",0.00331407850908631
"1019","M2.38.C6","Com6","M2",38,NA,"pHTemp","Two","I11",0.00403929670700342
"1020","M2.38.C6","Com6","M2",38,NA,"pHTemp","Two","I18",0.00965552135598938
"1021","M2.38.C7","Com7","M2",38,NA,"pHTemp","Four","I15",0.0147345629383154
"1022","M2.38.C7","Com7","M2",38,NA,"pHTemp","Four","D11",0.00109056462590449
"1023","M2.38.C7","Com7","M2",38,NA,"pHTemp","Four","I2",0.000676627687604977
"1024","M2.38.C7","Com7","M2",38,NA,"pHTemp","Four","I20",0.940074667855409
"1025","M2.38.C7","Com7","M2",38,NA,"pHTemp","Four","D14",0.0058189981134028
"1026","M2.38.C7","Com7","M2",38,NA,"pHTemp","Four","D17",0
"1027","M2.38.C7","Com7","M2",38,NA,"pHTemp","Four","I9",0.0160161753818966
"1028","M2.38.C7","Com7","M2",38,NA,"pHTemp","Four","I8",0.0102688202001226
"1029","M2.38.C7","Com7","M2",38,NA,"pHTemp","Four","I23",0.00255526456142585
"1030","M2.38.C7","Com7","M2",38,NA,"pHTemp","Four","I22",0.00171147003335376
"1031","M2.38.C7","Com7","M2",38,NA,"pHTemp","Four","I18",0.00441002045803714
"1032","M2.38.C7","Com7","M2",38,NA,"pHTemp","Four","I11",0.00264282814452767
"1033","M2.38.C8","Com8","M2",38,NA,"pHTemp","Four","I2",0.000766871165644172
"1034","M2.38.C8","Com8","M2",38,NA,"pHTemp","Four","D14",0.00435334944537399
"1035","M2.38.C8","Com8","M2",38,NA,"pHTemp","Four","I11",0.00297453058189254
"1036","M2.38.C8","Com8","M2",38,NA,"pHTemp","Four","I9",0.946295779884737
"1037","M2.38.C8","Com8","M2",38,NA,"pHTemp","Four","I23",5.42232137324162e-05
"1038","M2.38.C8","Com8","M2",38,NA,"pHTemp","Four","D11",0.00140980355704282
"1039","M2.38.C8","Com8","M2",38,NA,"pHTemp","Four","D17",0.00020914668153932
"1040","M2.38.C8","Com8","M2",38,NA,"pHTemp","Four","I22",0.00184358926690215
"1041","M2.38.C8","Com8","M2",38,NA,"pHTemp","Four","I8",0.00164993493214352
"1042","M2.38.C8","Com8","M2",38,NA,"pHTemp","Four","I15",0.0128354093078019
"1043","M2.38.C8","Com8","M2",38,NA,"pHTemp","Four","I20",0.0237962446551404
"1044","M2.38.C8","Com8","M2",38,NA,"pHTemp","Four","I18",0.00381111730804982
"1045","M2.38.C9","Com9","M2",38,NA,"pHTemp","Four","D17",0.000163133702463319
"1046","M2.38.C9","Com9","M2",38,NA,"pHTemp","Four","D14",0.631413793434348
"1047","M2.38.C9","Com9","M2",38,NA,"pHTemp","Four","I9",0.013396155802282
"1048","M2.38.C9","Com9","M2",38,NA,"pHTemp","Four","I23",0.000335863505071539
"1049","M2.38.C9","Com9","M2",38,NA,"pHTemp","Four","I8",0.17660662706676
"1050","M2.38.C9","Com9","M2",38,NA,"pHTemp","Four","I11",0.129038758648485
"1051","M2.38.C9","Com9","M2",38,NA,"pHTemp","Four","D11",0.00110355151666363
"1052","M2.38.C9","Com9","M2",38,NA,"pHTemp","Four","I15",0.00127628131927185
"1053","M2.38.C9","Com9","M2",38,NA,"pHTemp","Four","I18",0.0127052365918491
"1054","M2.38.C9","Com9","M2",38,NA,"pHTemp","Four","I22",0.00118032031782284
"1055","M2.38.C9","Com9","M2",38,NA,"pHTemp","Four","I20",0.0327802780949822
"1056","M2.38.C9","Com9","M2",38,NA,"pHTemp","Four","I2",0
"1057","M3.20.C1","Com1","M3",20,NA,"Sal","Two","I23",0.00295161316697464
"1058","M3.20.C1","Com1","M3",20,NA,"Sal","Two","D17",0.000768564093339656
"1059","M3.20.C1","Com1","M3",20,NA,"Sal","Two","I11",0.000580511176884208
"1060","M3.20.C1","Com1","M3",20,NA,"Sal","Two","I2",0.0198354945791703
"1061","M3.20.C1","Com1","M3",20,NA,"Sal","Two","I9",0.0242915310777885
"1062","M3.20.C1","Com1","M3",20,NA,"Sal","Two","I8",0.0118555099504521
"1063","M3.20.C1","Com1","M3",20,NA,"Sal","Two","I22",0.00376923454286789
"1064","M3.20.C1","Com1","M3",20,NA,"Sal","Two","D14",0.009329059898942
"1065","M3.20.C1","Com1","M3",20,NA,"Sal","Two","I18",0.00202770101221526
"1066","M3.20.C1","Com1","M3",20,NA,"Sal","Two","D11",0
"1067","M3.20.C1","Com1","M3",20,NA,"Sal","Two","I20",0.00277991267803705
"1068","M3.20.C1","Com1","M3",20,NA,"Sal","Two","I15",0.921810867823328
"1069","M3.20.C10","Com10","M3",20,NA,"Sal","Four","I23",0.00845256802580432
"1070","M3.20.C10","Com10","M3",20,NA,"Sal","Four","I9",0.019022413365313
"1071","M3.20.C10","Com10","M3",20,NA,"Sal","Four","I11",0.00155487552725167
"1072","M3.20.C10","Com10","M3",20,NA,"Sal","Four","D14",0.00222479530229096
"1073","M3.20.C10","Com10","M3",20,NA,"Sal","Four","I22",0.00645107931519312
"1074","M3.20.C10","Com10","M3",20,NA,"Sal","Four","I2",0.141915474319742
"1075","M3.20.C10","Com10","M3",20,NA,"Sal","Four","D11",0.00178645273343809
"1076","M3.20.C10","Com10","M3",20,NA,"Sal","Four","I18",0.025332892233893
"1077","M3.20.C10","Com10","M3",20,NA,"Sal","Four","I8",0.00368042345546274
"1078","M3.20.C10","Com10","M3",20,NA,"Sal","Four","I20",0.00427590769994211
"1079","M3.20.C10","Com10","M3",20,NA,"Sal","Four","I15",0.784889587296336
"1080","M3.20.C10","Com10","M3",20,NA,"Sal","Four","D17",0.000413530725332892
"1081","M3.20.C11","Com11","M3",20,NA,"Sal","Four","I11",0.0815433262200346
"1082","M3.20.C11","Com11","M3",20,NA,"Sal","Four","I9",0.608296079378183
"1083","M3.20.C11","Com11","M3",20,NA,"Sal","Four","I22",0.00267916945746818
"1084","M3.20.C11","Com11","M3",20,NA,"Sal","Four","I2",0.0012149721958286
"1085","M3.20.C11","Com11","M3",20,NA,"Sal","Four","D11",0.0194629199831773
"1086","M3.20.C11","Com11","M3",20,NA,"Sal","Four","I23",0.0031386781725572
"1087","M3.20.C11","Com11","M3",20,NA,"Sal","Four","I18",0.0044704746179847
"1088","M3.20.C11","Com11","M3",20,NA,"Sal","Four","I8",0.000926805713484634
"1089","M3.20.C11","Com11","M3",20,NA,"Sal","Four","I20",0.268345301328681
"1090","M3.20.C11","Com11","M3",20,NA,"Sal","Four","D17",0.000887864296951666
"1091","M3.20.C11","Com11","M3",20,NA,"Sal","Four","I15",0.008948737519276
"1092","M3.20.C11","Com11","M3",20,NA,"Sal","Four","D14",8.56711163725292e-05
"1093","M3.20.C12","Com12","M3",20,NA,"Sal","Four","I11",0.0166350681915479
"1094","M3.20.C12","Com12","M3",20,NA,"Sal","Four","I9",0.0160496955188411
"1095","M3.20.C12","Com12","M3",20,NA,"Sal","Four","I22",0.191827498536568
"1096","M3.20.C12","Com12","M3",20,NA,"Sal","Four","I2",0.00245507046314336
"1097","M3.20.C12","Com12","M3",20,NA,"Sal","Four","I18",0.645683531806705
"1098","M3.20.C12","Com12","M3",20,NA,"Sal","Four","I20",0.0111832391203683
"1099","M3.20.C12","Com12","M3",20,NA,"Sal","Four","D11",0.0812881693561774
"1100","M3.20.C12","Com12","M3",20,NA,"Sal","Four","I15",0.0170893872808129
"1101","M3.20.C12","Com12","M3",20,NA,"Sal","Four","I8",0.00359960509186856
"1102","M3.20.C12","Com12","M3",20,NA,"Sal","Four","I23",0.00332002411385935
"1103","M3.20.C12","Com12","M3",20,NA,"Sal","Four","D17",0.0107551307477917
"1104","M3.20.C12","Com12","M3",20,NA,"Sal","Four","D14",0.000113579772316241
"1105","M3.20.C13","Com13","M3",20,"Non_evo","Sal","Eight","I11",0.0128096059891592
"1106","M3.20.C13","Com13","M3",20,"Non_evo","Sal","Eight","I22",0.033275807588537
"1107","M3.20.C13","Com13","M3",20,"Non_evo","Sal","Eight","I18",0.193164969252084
"1108","M3.20.C13","Com13","M3",20,"Non_evo","Sal","Eight","I2",0.0321333949101869
"1109","M3.20.C13","Com13","M3",20,"Non_evo","Sal","Eight","I20",0.283099584356238
"1110","M3.20.C13","Com13","M3",20,"Non_evo","Sal","Eight","I23",0.0217058408886512
"1111","M3.20.C13","Com13","M3",20,"Non_evo","Sal","Eight","I15",0.30738193043436
"1112","M3.20.C13","Com13","M3",20,"Non_evo","Sal","Eight","D11",0.00323278481320337
"1113","M3.20.C13","Com13","M3",20,"Non_evo","Sal","Eight","I8",0.0182542962008702
"1114","M3.20.C13","Com13","M3",20,"Non_evo","Sal","Eight","D14",0.000510439707347901
"1115","M3.20.C13","Com13","M3",20,"Non_evo","Sal","Eight","I9",0.0937021462774361
"1116","M3.20.C13","Com13","M3",20,"Non_evo","Sal","Eight","D17",0.000729199581925573
"1117","M3.20.C14","Com14","M3",20,"Non_evo","Sal","Eight","I22",0.0243338882369529
"1118","M3.20.C14","Com14","M3",20,"Non_evo","Sal","Eight","I18",0.339764757252408
"1119","M3.20.C14","Com14","M3",20,"Non_evo","Sal","Eight","I8",0.0580920412266099
"1120","M3.20.C14","Com14","M3",20,"Non_evo","Sal","Eight","I20",0.366918647490653
"1121","M3.20.C14","Com14","M3",20,"Non_evo","Sal","Eight","I2",0.0482948084672834
"1122","M3.20.C14","Com14","M3",20,"Non_evo","Sal","Eight","D11",0.00270174385285048
"1123","M3.20.C14","Com14","M3",20,"Non_evo","Sal","Eight","D17",0.00120077504571132
"1124","M3.20.C14","Com14","M3",20,"Non_evo","Sal","Eight","I11",0.00863284483621246
"1125","M3.20.C14","Com14","M3",20,"Non_evo","Sal","Eight","D14",0.000136451709739923
"1126","M3.20.C14","Com14","M3",20,"Non_evo","Sal","Eight","I23",0.00657697240946429
"1127","M3.20.C14","Com14","M3",20,"Non_evo","Sal","Eight","I9",0.0350044119386149
"1128","M3.20.C14","Com14","M3",20,"Non_evo","Sal","Eight","I15",0.108342657533499
"1129","M3.20.C15","Com15","M3",20,"Non_evo","Sal","Eight","I18",0.0978777763273222
"1130","M3.20.C15","Com15","M3",20,"Non_evo","Sal","Eight","I2",0.00719840367006695
"1131","M3.20.C15","Com15","M3",20,"Non_evo","Sal","Eight","I22",0.00861570594707495
"1132","M3.20.C15","Com15","M3",20,"Non_evo","Sal","Eight","D17",0.000289055069652947
"1133","M3.20.C15","Com15","M3",20,"Non_evo","Sal","Eight","I20",0.135175204669638
"1134","M3.20.C15","Com15","M3",20,"Non_evo","Sal","Eight","D14",7.45948566846316e-05
"1135","M3.20.C15","Com15","M3",20,"Non_evo","Sal","Eight","D11",0.00524961303918095
"1136","M3.20.C15","Com15","M3",20,"Non_evo","Sal","Eight","I9",0.0359174234936501
"1137","M3.20.C15","Com15","M3",20,"Non_evo","Sal","Eight","I15",0.700753408052515
"1138","M3.20.C15","Com15","M3",20,"Non_evo","Sal","Eight","I11",0.00300244298155642
"1139","M3.20.C15","Com15","M3",20,"Non_evo","Sal","Eight","I23",0.00302109169572758
"1140","M3.20.C15","Com15","M3",20,"Non_evo","Sal","Eight","I8",0.00282528019693042
"1141","M3.20.C16","Com16","M3",20,"Non_evo","Sal","Eight","I18",0.357573226749389
"1142","M3.20.C16","Com16","M3",20,"Non_evo","Sal","Eight","I20",0.227385710592774
"1143","M3.20.C16","Com16","M3",20,"Non_evo","Sal","Eight","I2",0.034540356738054
"1144","M3.20.C16","Com16","M3",20,"Non_evo","Sal","Eight","D11",0.00536896736860944
"1145","M3.20.C16","Com16","M3",20,"Non_evo","Sal","Eight","D17",0.00204816162580286
"1146","M3.20.C16","Com16","M3",20,"Non_evo","Sal","Eight","I15",0.146791544870648
"1147","M3.20.C16","Com16","M3",20,"Non_evo","Sal","Eight","D14",0.000357931157907296
"1148","M3.20.C16","Com16","M3",20,"Non_evo","Sal","Eight","I22",0.0662371492771779
"1149","M3.20.C16","Com16","M3",20,"Non_evo","Sal","Eight","I9",0.090357732307264
"1150","M3.20.C16","Com16","M3",20,"Non_evo","Sal","Eight","I11",0.00849092246813418
"1151","M3.20.C16","Com16","M3",20,"Non_evo","Sal","Eight","I23",0.0131639125852572
"1152","M3.20.C16","Com16","M3",20,"Non_evo","Sal","Eight","I8",0.0476843842589831
"1153","M3.20.C17","Com17","M3",20,"Non_evo","Sal","Eight","I15",0.437160842196657
"1154","M3.20.C17","Com17","M3",20,"Non_evo","Sal","Eight","D17",0
"1155","M3.20.C17","Com17","M3",20,"Non_evo","Sal","Eight","I18",0.137926757418835
"1156","M3.20.C17","Com17","M3",20,"Non_evo","Sal","Eight","I20",0.258426617879624
"1157","M3.20.C17","Com17","M3",20,"Non_evo","Sal","Eight","D11",0.00350398461967813
"1158","M3.20.C17","Com17","M3",20,"Non_evo","Sal","Eight","I9",0.0756612608142888
"1159","M3.20.C17","Com17","M3",20,"Non_evo","Sal","Eight","I11",0.00815529163694998
"1160","M3.20.C17","Com17","M3",20,"Non_evo","Sal","Eight","I2",0.0314738441502062
"1161","M3.20.C17","Com17","M3",20,"Non_evo","Sal","Eight","I23",0.0342026109336724
"1162","M3.20.C17","Com17","M3",20,"Non_evo","Sal","Eight","I8",0.010294892864895
"1163","M3.20.C17","Com17","M3",20,"Non_evo","Sal","Eight","D14",0.000682191695866539
"1164","M3.20.C17","Com17","M3",20,"Non_evo","Sal","Eight","I22",0.0025117057893268
"1165","M3.20.C18","Com18","M3",20,"Non_evo","Sal","Eight","I20",0.158750865236143
"1166","M3.20.C18","Com18","M3",20,"Non_evo","Sal","Eight","I15",0.547406066414639
"1167","M3.20.C18","Com18","M3",20,"Non_evo","Sal","Eight","D17",0.0004792077099196
"1168","M3.20.C18","Com18","M3",20,"Non_evo","Sal","Eight","I11",0.00344319613794083
"1169","M3.20.C18","Com18","M3",20,"Non_evo","Sal","Eight","I2",0.0526507285732034
"1170","M3.20.C18","Com18","M3",20,"Non_evo","Sal","Eight","D11",0.00614983227730153
"1171","M3.20.C18","Com18","M3",20,"Non_evo","Sal","Eight","I9",0.0383898620946701
"1172","M3.20.C18","Com18","M3",20,"Non_evo","Sal","Eight","I22",0.00915819178957457
"1173","M3.20.C18","Com18","M3",20,"Non_evo","Sal","Eight","D14",0
"1174","M3.20.C18","Com18","M3",20,"Non_evo","Sal","Eight","I23",0.00572386986848411
"1175","M3.20.C18","Com18","M3",20,"Non_evo","Sal","Eight","I8",0.00458797011163765
"1176","M3.20.C18","Com18","M3",20,"Non_evo","Sal","Eight","I18",0.173260209786486
"1177","M3.20.C19","Com19","M3",20,"Non_evo","Sal","Eight","D11",0.00264853603785469
"1178","M3.20.C19","Com19","M3",20,"Non_evo","Sal","Eight","I20",0.220942814231036
"1179","M3.20.C19","Com19","M3",20,"Non_evo","Sal","Eight","I23",0.0212528867427852
"1180","M3.20.C19","Com19","M3",20,"Non_evo","Sal","Eight","I15",0.51239482566496
"1181","M3.20.C19","Com19","M3",20,"Non_evo","Sal","Eight","D17",0.000968976599215129
"1182","M3.20.C19","Com19","M3",20,"Non_evo","Sal","Eight","I2",0.0447182700537782
"1183","M3.20.C19","Com19","M3",20,"Non_evo","Sal","Eight","I18",0.0856413817606305
"1184","M3.20.C19","Com19","M3",20,"Non_evo","Sal","Eight","I9",0.0823145621033252
"1185","M3.20.C19","Com19","M3",20,"Non_evo","Sal","Eight","I11",0.0071219780042312
"1186","M3.20.C19","Com19","M3",20,"Non_evo","Sal","Eight","D14",0.00027454336977762
"1187","M3.20.C19","Com19","M3",20,"Non_evo","Sal","Eight","I8",0.00749341903393033
"1188","M3.20.C19","Com19","M3",20,"Non_evo","Sal","Eight","I22",0.0142278063984755
"1189","M3.20.C2","Com2","M3",20,NA,"Sal","Two","D14",0.000431626792572496
"1190","M3.20.C2","Com2","M3",20,NA,"Sal","Two","D17",0.114213734540714
"1191","M3.20.C2","Com2","M3",20,NA,"Sal","Two","I2",0.000775166484619992
"1192","M3.20.C2","Com2","M3",20,NA,"Sal","Two","I23",0.0287516296113597
"1193","M3.20.C2","Com2","M3",20,NA,"Sal","Two","D11",7.92783904724992e-05
"1194","M3.20.C2","Com2","M3",20,NA,"Sal","Two","I11",0.00096014939572249
"1195","M3.20.C2","Com2","M3",20,NA,"Sal","Two","I20",0.0193615446953948
"1196","M3.20.C2","Com2","M3",20,NA,"Sal","Two","I15",0.0430922095768296
"1197","M3.20.C2","Com2","M3",20,NA,"Sal","Two","I9",0.778689968640992
"1198","M3.20.C2","Com2","M3",20,NA,"Sal","Two","I22",0.000167365490997498
"1199","M3.20.C2","Com2","M3",20,NA,"Sal","Two","I8",0.0133275783094324
"1200","M3.20.C2","Com2","M3",20,NA,"Sal","Two","I18",0.000149748070892498
"1201","M3.20.C20","Com20","M3",20,"Non_evo","Sal","Eight","D17",0.00211664499018183
"1202","M3.20.C20","Com20","M3",20,"Non_evo","Sal","Eight","D14",0
"1203","M3.20.C20","Com20","M3",20,"Non_evo","Sal","Eight","I9",0.0855073572539719
"1204","M3.20.C20","Com20","M3",20,"Non_evo","Sal","Eight","I11",0.00798204677020376
"1205","M3.20.C20","Com20","M3",20,"Non_evo","Sal","Eight","I8",0.0640603881365873
"1206","M3.20.C20","Com20","M3",20,"Non_evo","Sal","Eight","I22",0.0244051717542652
"1207","M3.20.C20","Com20","M3",20,"Non_evo","Sal","Eight","I23",0.0203503940019891
"1208","M3.20.C20","Com20","M3",20,"Non_evo","Sal","Eight","I18",0.303649299977048
"1209","M3.20.C20","Com20","M3",20,"Non_evo","Sal","Eight","I20",0.203121413816846
"1210","M3.20.C20","Com20","M3",20,"Non_evo","Sal","Eight","I2",0.0547522505291612
"1211","M3.20.C20","Com20","M3",20,"Non_evo","Sal","Eight","I15",0.230331777726774
"1212","M3.20.C20","Com20","M3",20,"Non_evo","Sal","Eight","D11",0.00372325504297044
"1213","M3.20.C21","Com21","M3",20,"Non_evo","Sal","Eight","D14",0.000196138041953927
"1214","M3.20.C21","Com21","M3",20,"Non_evo","Sal","Eight","I11",0.00708058331453677
"1215","M3.20.C21","Com21","M3",20,"Non_evo","Sal","Eight","I22",0.0103070541046789
"1216","M3.20.C21","Com21","M3",20,"Non_evo","Sal","Eight","I9",0.0301856446567094
"1217","M3.20.C21","Com21","M3",20,"Non_evo","Sal","Eight","D11",0.00136315939157979
"1218","M3.20.C21","Com21","M3",20,"Non_evo","Sal","Eight","I8",0.00459943708381959
"1219","M3.20.C21","Com21","M3",20,"Non_evo","Sal","Eight","I20",0.198560346772058
"1220","M3.20.C21","Com21","M3",20,"Non_evo","Sal","Eight","I23",0.0127097451186145
"1221","M3.20.C21","Com21","M3",20,"Non_evo","Sal","Eight","I18",0.19305867469525
"1222","M3.20.C21","Com21","M3",20,"Non_evo","Sal","Eight","I2",0.0599299787190224
"1223","M3.20.C21","Com21","M3",20,"Non_evo","Sal","Eight","D17",0.000117682825172356
"1224","M3.20.C21","Com21","M3",20,"Non_evo","Sal","Eight","I15",0.481891555276604
"1225","M3.20.C22","Com22","M3",20,"Non_evo","Sal","Eight","I11",0.0110508426817886
"1226","M3.20.C22","Com22","M3",20,"Non_evo","Sal","Eight","I22",0.0581512072275153
"1227","M3.20.C22","Com22","M3",20,"Non_evo","Sal","Eight","D11",0.00885828505010302
"1228","M3.20.C22","Com22","M3",20,"Non_evo","Sal","Eight","I9",0.0255358117746509
"1229","M3.20.C22","Com22","M3",20,"Non_evo","Sal","Eight","I15",0.630056531003998
"1230","M3.20.C22","Com22","M3",20,"Non_evo","Sal","Eight","I20",0.163332335382069
"1231","M3.20.C22","Com22","M3",20,"Non_evo","Sal","Eight","I23",0.0101702974481799
"1232","M3.20.C22","Com22","M3",20,"Non_evo","Sal","Eight","I8",0.00955391578465386
"1233","M3.20.C22","Com22","M3",20,"Non_evo","Sal","Eight","I2",0.017408379268443
"1234","M3.20.C22","Com22","M3",20,"Non_evo","Sal","Eight","D17",0.000915767042952996
"1235","M3.20.C22","Com22","M3",20,"Non_evo","Sal","Eight","D14",0.00020252540372999
"1236","M3.20.C22","Com22","M3",20,"Non_evo","Sal","Eight","I18",0.0647641019319162
"1237","M3.20.C3","Com3","M3",20,NA,"Sal","Two","I11",0.0917844885991315
"1238","M3.20.C3","Com3","M3",20,NA,"Sal","Two","I9",0.0393727023334851
"1239","M3.20.C3","Com3","M3",20,NA,"Sal","Two","I22",0.0180259226762331
"1240","M3.20.C3","Com3","M3",20,NA,"Sal","Two","I23",0.000344302897697613
"1241","M3.20.C3","Com3","M3",20,NA,"Sal","Two","I8",0.77907971167409
"1242","M3.20.C3","Com3","M3",20,NA,"Sal","Two","D11",0.0105290047424948
"1243","M3.20.C3","Com3","M3",20,NA,"Sal","Two","I20",9.9958905783178e-05
"1244","M3.20.C3","Com3","M3",20,NA,"Sal","Two","D17",0.00103290869309284
"1245","M3.20.C3","Com3","M3",20,NA,"Sal","Two","I18",0.0031986849850617
"1246","M3.20.C3","Com3","M3",20,NA,"Sal","Two","I15",0.053900063307307
"1247","M3.20.C3","Com3","M3",20,NA,"Sal","Two","I2",0.000899630152048602
"1248","M3.20.C3","Com3","M3",20,NA,"Sal","Two","D14",0.00173262103357509
